"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.856284625E0,-1.043973869E0,1.246204939E0,-1.917158756E0
3.866234625E0,-1.044173406E0,1.209680745E0,-2.054424482E0
3.876184625E0,-1.103968349E0,1.239035960E0,-2.075263374E0
3.886134625E0,-1.274331508E0,1.238712755E0,-1.902859975E0
3.896084625E0,-1.400162712E0,1.111192291E0,-1.768192751E0
3.906033625E0,-1.353063828E0,1.102708420E0,-1.735113298E0
3.915983625E0,-1.092199511E0,1.322059991E0,-1.417206615E0
3.925933625E0,-7.593184014E-1,1.512870571E0,-5.174177742E-1
3.935883625E0,-6.667818283E-1,1.521649727E0,8.565217835E-1
3.945833625E0,-6.345338492E-1,1.409031330E0,2.074464644E0
3.955783625E0,-6.246125861E-1,9.892395455E-1,2.642004751E0
3.965733625E0,-7.838897172E-1,5.455792073E-1,2.902903420E0
3.975682625E0,-1.001324425E0,5.704718276E-1,3.044314823E0
3.985632625E0,-8.287877087E-1,7.526943831E-1,2.865042114E0
3.995582625E0,-5.664178799E-1,8.841060233E-1,2.702994134E0
4.005532625E0,-5.073343970E-1,1.062882595E0,2.817389646E0
4.015482625E0,-6.042555048E-1,1.257162183E0,3.334671764E0
4.025432625E0,-5.879819727E-1,1.076606741E0,4.335877637E0
4.035382625E0,-3.067104346E-1,3.941151258E-1,5.457916220E0
4.045332625E0,1.168456413E-1,-6.994152850E-1,6.321186275E0
4.055281625E0,5.020618165E-1,-1.762864329E0,6.714957658E0
4.065231625E0,1.047977750E0,-2.754664809E0,6.592413467E0
4.075181625E0,1.659966929E0,-3.461316023E0,6.072076178E0
4.085131625E0,2.032330631E0,-3.736853490E0,5.780774326E0
4.095081625E0,1.838280694E0,-3.296121656E0,5.703446653E0
4.105031625E0,1.140758737E0,-2.165507692E0,5.281260141E0
4.114981625E0,3.957546119E-1,-1.109157679E0,4.143729944E0
4.124930625E0,-1.614954185E-1,-5.152135201E-1,2.458580520E0
4.134880625E0,-6.364540748E-1,-3.197851011E-1,5.733861530E-1
4.144830625E0,-1.038085577E0,-1.907132425E-1,-1.031647062E0
4.154780625E0,-1.488687364E0,9.609604737E-2,-2.214501366E0
4.164730625E0,-1.942949654E0,3.380719757E-1,-2.750646018E0
4.174680625E0,-2.194677405E0,3.694430551E-1,-2.904465212E0
4.184630625E0,-1.904958540E0,-5.682706524E-2,-2.961063920E0
4.194580625E0,-1.347872232E0,-7.635612872E-1,-2.811079330E0
4.204529625E0,-8.445341143E-1,-1.324723982E0,-2.438784186E0
4.214479625E0,-4.399228710E-1,-1.504664442E0,-1.968590865E0
4.224429625E0,-5.146441475E-2,-1.580510138E0,-1.672565632E0
4.234379625E0,5.056172159E-1,-1.692646871E0,-1.702305740E0
4.244329625E0,9.633811113E-1,-1.663063176E0,-2.026529755E0
4.254279625E0,1.273877764E0,-1.409551294E0,-2.701331770E0
4.264229625E0,1.368606605E0,-9.481548156E-1,-3.536959113E0
4.274178625E0,1.274741544E0,-3.857289760E-1,-4.352300127E0
4.284128625E0,1.153761337E0,1.834721420E-1,-5.068429093E0
4.294078625E0,1.052590473E0,6.617640401E-1,-5.169539731E0
4.304028625E0,9.701447318E-1,8.937225004E-1,-4.826865996E0
4.313978625E0,8.134913926E-1,9.911516581E-1,-4.295747611E0
4.323928625E0,5.514525162E-1,1.096537049E0,-3.800767357E0
4.333878625E0,2.530543372E-1,1.097734340E0,-3.257936414E0
4.343828625E0,7.103446081E-2,9.405341394E-1,-2.776151572E0
4.353777625E0,3.156633988E-2,7.897303547E-1,-2.407103387E0
4.363727625E0,5.218596116E-2,7.193172336E-1,-2.332161378E0
4.373677625E0,1.487267075E-1,7.413985126E-1,-2.464096198E0
4.383627625E0,2.470265888E-1,8.803877058E-1,-2.400348099E0
4.393577625E0,2.716296257E-1,1.078878458E0,-2.178282543E0
4.403527625E0,1.621672636E-1,1.204573348E0,-1.603897101E0
4.413477625E0,5.743851498E-2,1.256118308E0,-7.835304058E-1
4.423426625E0,-5.391118214E-2,1.289072777E0,-4.063165838E-1
4.433376625E0,-3.314934196E-1,1.405282388E0,-3.435549098E-1
4.443326625E0,-5.497558004E-1,1.429080409E0,-3.151812959E-1
4.453276625E0,-5.472869597E-1,1.292354089E0,3.478508592E-2
4.463226625E0,-4.688174719E-1,1.142553174E0,7.175428230E-1
4.473176625E0,-3.804381229E-1,9.805168153E-1,1.521419200E0
4.483126625E0,-2.191002868E-1,6.996921507E-1,2.351240843E0
4.493075625E0,-3.215535915E-1,4.792206918E-1,3.379426938E0
4.503025625E0,-4.514772615E-1,2.620162367E-1,4.373692750E0
4.512975625E0,-6.230225819E-1,3.424641117E-1,5.006918138E0
4.522925625E0,-7.153045088E-1,4.350367183E-1,4.989041446E0
4.532875625E0,-7.466657576E-1,5.753959141E-1,4.521550122E0
4.542825625E0,-8.143157038E-1,7.006942903E-1,3.786870280E0
4.552775625E0,-9.595668264E-1,6.114651217E-1,3.211780248E0
4.562724625E0,-9.618411009E-1,1.885966418E-2,2.952652701E0
4.572674500E0,-8.430918986E-1,-9.850611982E-1,3.001743584E0
4.582624500E0,-5.615942194E-1,-2.018180954E0,3.286547425E0
4.592574500E0,-3.148385029E-1,-2.744738576E0,3.538271813E0
4.602524500E0,-1.491705112E-1,-3.209591051E0,3.571797409E0
4.612474500E0,6.758898899E-2,-3.452118938E0,3.565927974E0
4.622424500E0,3.830645460E-1,-3.359327719E0,3.198217632E0
4.632373500E0,6.285632573E-1,-2.929697117E0,2.180121492E0
4.642323500E0,6.560631511E-1,-2.274971370E0,1.020187104E0
4.652273500E0,6.814491302E-1,-1.568554337E0,1.541776282E-1
4.662223500E0,7.999939723E-1,-1.104285852E0,-7.786386251E-2
4.672173500E0,1.050074708E0,-1.055924920E0,-1.094142687E-1
4.682123500E0,1.401287424E0,-1.129721240E0,-1.057550812E-1
4.692073500E0,1.607484514E0,-1.242286866E0,-1.415844798E-1
4.702022500E0,1.790714179E0,-1.318608964E0,-1.481970960E-1
4.711972500E0,1.865795498E0,-1.213770141E0,-2.511922914E-1
4.721922500E0,1.964225041E0,-1.022992159E0,-5.553457385E-1
4.731872500E0,2.025752806E0,-7.311112869E-1,-1.041847529E0
4.741822500E0,1.876777738E0,-2.451593535E-1,-1.489792196E0
4.751772500E0,1.669180679E0,2.290605801E-1,-1.756990655E0
4.761722500E0,1.398609691E0,5.411314862E-1,-1.934637253E0
4.771671500E0,1.115753996E0,6.643477055E-1,-2.146611684E0
4.781621500E0,8.142529924E-1,6.826614042E-1,-2.396440989E0
4.791571500E0,4.743989316E-1,6.328262430E-1,-2.519972776E0
4.801521500E0,2.963272414E-1,4.496199300E-1,-2.266472588E0
4.811471500E0,3.102019532E-1,1.459033064E-1,-1.905399420E0
4.821421500E0,3.208620121E-1,-1.362538108E-1,-1.584686658E0
4.831371500E0,1.670131436E-1,-2.189577609E-1,-1.333190312E0
4.841320500E0,2.940155447E-2,-1.837120789E-1,-1.263254104E0
4.851270500E0,-1.847340077E-2,-5.481941918E-2,-1.308465360E0
4.861220500E0,-9.350969598E-2,1.735910054E-1,-1.514248175E0
4.871170500E0,-1.722541492E-1,4.018711650E-1,-1.940431843E0
4.881120500E0,-1.932178791E-1,6.563210133E-1,-2.296300405E0
4.891070500E0,-1.641826527E-1,9.554574763E-1,-2.368986558E0
4.901020500E0,-1.631326389E-1,1.199618198E0,-2.323225079E0
4.910969500E0,-7.580812767E-2,1.319730606E0,-2.159828730E0
4.920919500E0,-1.746089691E-1,1.379038914E0,-1.953465287E0
4.930869500E0,-2.467216565E-1,1.262890554E0,-1.585982986E0
4.940819500E0,-2.236862580E-1,9.716472470E-1,-1.069624143E0
4.950769500E0,-2.356603324E-1,7.096311016E-1,-6.098856425E-1
4.960719500E0,-1.385196617E-1,7.376769792E-1,-1.016310400E-1
4.970669500E0,2.911109403E-2,9.294330543E-1,6.193446833E-1
4.980618500E0,6.178679690E-2,1.233279815E0,1.104893963E0
4.990568500E0,4.865248874E-2,1.495011713E0,1.260531056E0
5.000518500E0,-7.739243075E-2,1.581201279E0,1.180876776E0
5.010468500E0,-3.748667496E-1,1.588296583E0,9.786555004E-1
5.020418500E0,-4.959679945E-1,1.497416965E0,1.120433523E0
5.030368500E0,-4.756373718E-1,1.210820221E0,1.592926555E0
5.040318500E0,-4.081075859E-1,6.694754943E-1,2.149642296E0
5.050267500E0,-4.376102972E-1,-7.635597523E-2,2.467838416E0
5.060217500E0,-6.710311460E-1,4.732694688E-1,3.854554140E0
5.070167500E0,-5.786294974E-1,4.471029229E-1,3.132187949E0
5.080117500E0,-8.092878293E-1,4.146715606E-1,2.594902505E0
5.090067500E0,-6.103354396E-1,4.899016544E-1,1.860758852E0
5.100017500E0,-3.074561007E-1,9.290140282E-2,8.878312844E-1
5.109967500E0,-3.563467173E-1,-3.751949612E-1,1.081142573E0
5.119916500E0,-3.891343944E-1,-7.642449729E-1,1.942747341E0
5.129866500E0,-1.721075302E-1,-1.598808415E0,2.708310422E0
5.139816500E0,-1.331201966E-1,-2.476597545E0,3.318004861E0
5.149766500E0,-7.101531118E-2,-3.087679820E0,3.340461677E0
5.159716500E0,-1.936744004E-2,-3.448760005E0,2.894302166E0
5.169666500E0,-1.316222861E-1,-3.475141473E0,2.396488352E0
5.179615500E0,-3.192851642E-1,-3.173554076E0,1.649478486E0
5.189565500E0,-2.653964938E-1,-2.960028671E0,1.031164082E0
5.199515500E0,-2.064640152E-1,-2.788109128E0,5.481139022E-1
5.209465500E0,-2.008559507E-1,-2.632259781E0,3.383906490E-1
5.219415500E0,-9.990157977E-2,-2.548606006E0,1.225880456E-1
5.229365500E0,2.591135144E-2,-2.416833008E0,-5.296700299E-2
5.239315500E0,1.520651753E-1,-2.196357310E0,-2.183952588E-1
5.249264500E0,3.056589590E-1,-1.899856698E0,-3.389858955E-1
5.259214500E0,4.447648041E-1,-1.608070697E0,-6.284657550E-1
5.269164500E0,5.690609676E-1,-1.304290010E0,-1.178854224E0
5.279114500E0,6.184246239E-1,-8.893550688E-1,-1.919664872E0
5.289064500E0,6.249683891E-1,-4.568705505E-1,-2.663885617E0
5.299014500E0,5.376451935E-1,-5.980561405E-2,-3.237467067E0
5.308964500E0,4.216324881E-1,2.821725941E-1,-3.478187580E0
5.318913500E0,4.181273746E-1,4.708921371E-1,-3.435149733E0
5.328863500E0,3.560128413E-1,5.597050936E-1,-3.155557516E0
5.338813500E0,3.150171353E-1,5.714510170E-1,-2.588890398E0
5.348763500E0,3.503303710E-1,4.501297341E-1,-2.036539603E0
5.358713500E0,3.351037098E-1,3.381596109E-1,-1.645790647E0
5.368663500E0,3.749755809E-1,2.663025199E-1,-1.429828414E0
5.378612500E0,4.339478937E-1,2.072543395E-1,-1.336321496E0
5.388562500E0,4.386600917E-1,2.253831200E-1,-1.454129443E0
5.398512500E0,4.844542421E-1,2.625634447E-1,-1.612611206E0
5.408462500E0,4.972771130E-1,3.170893154E-1,-1.672630536E0
5.418412500E0,5.603195994E-1,2.756397193E-1,-1.512258952E0
5.428362500E0,5.910587045E-1,2.256878331E-1,-1.267876328E0
5.438312500E0,5.614503779E-1,2.072777284E-1,-8.851234388E-1
5.448261500E0,4.692248035E-1,2.641649971E-1,-4.027690780E-1
5.458211500E0,3.956634685E-1,3.386974816E-1,-1.301215982E-1
5.468161500E0,2.166169743E-1,4.993458579E-1,-1.642126197E-1
5.478111500E0,-6.989725046E-2,8.094068201E-1,-4.961245537E-1
5.488061500E0,-4.420963541E-1,1.247933961E0,-8.114187008E-1
5.498011500E0,-7.430496933E-1,1.562227795E0,-1.115372758E0
5.507960500E0,-1.017885201E0,1.703022024E0,-1.464271438E0
5.517910500E0,-1.315407029E0,1.712230365E0,-1.577183511E0
5.527860500E0,-1.559489983E0,1.523527268E0,-1.293832703E0
5.537810500E0,-1.759909731E0,1.146644544E0,-4.518348187E-1
5.547760500E0,-1.965526339E0,7.902020788E-1,5.241800791E-1
5.557710500E0,-1.988402401E0,3.942722697E-1,1.386934994E0
5.567659500E0,-1.775598249E0,5.267376512E-2,1.967350670E0
5.577609958E0,-1.321635775E0,-1.369922959E-1,1.656519118E0
5.587559958E0,-1.051642493E0,-3.903095385E-1,1.484032688E0
5.597509958E0,-9.532345842E-1,-2.940399568E-1,1.343900072E0
5.607459958E0,-1.005382173E0,8.010568500E-2,1.114940064E0
5.617409958E0,-1.021231343E0,3.543506606E-1,1.057578294E0
5.627359958E0,-1.124463278E0,5.457542949E-1,1.224074251E0
5.637308958E0,-1.289191330E0,7.461422856E-1,1.493858934E0
5.647258958E0,-1.087383379E0,7.121761753E-1,1.476489780E0
5.657208958E0,-6.361574748E-1,4.570997979E-1,1.369678107E0
5.667158958E0,-1.655935858E-1,1.459605360E-1,1.353352681E0
5.677108958E0,2.130145048E-1,-1.943909036E-1,1.582375839E0
5.687058958E0,6.127577218E-1,-6.008963525E-1,2.035788236E0
5.697007958E0,9.708564842E-1,-1.056727816E0,2.428353923E0
5.706957958E0,1.193681813E0,-1.533984867E0,2.431898505E0
5.716907958E0,1.268330365E0,-1.942118327E0,2.204657578E0
5.726857958E0,1.222072238E0,-2.166258767E0,1.837495120E0
5.736807958E0,1.130664835E0,-2.209700510E0,1.324009598E0
5.746757958E0,1.010555497E0,-2.236162961E0,8.070192558E-1
5.756706958E0,7.918350600E-1,-2.282622013E0,3.808928901E-1
5.766656958E0,7.230714384E-1,-2.277171239E0,9.052659273E-2
5.776606958E0,8.009232411E-1,-2.137155274E0,-2.542603254E-2
5.786556958E0,9.688077660E-1,-1.909333135E0,-8.975125194E-2
5.796506958E0,1.131697599E0,-1.573451526E0,-9.196149945E-2
5.806456958E0,1.394277197E0,-1.326630613E0,-5.907909751E-2
5.816405958E0,1.628297678E0,-1.029129543E0,-6.796803474E-3
5.826355958E0,1.662130106E0,-6.165369234E-1,-1.061795890E-2
5.836305958E0,1.622097436E0,-2.767856639E-1,-1.211221486E-1
5.846255958E0,1.497392114E0,2.557802361E-2,-4.057505733E-1
5.856205958E0,1.248068300E0,2.563494625E-1,-9.176561773E-1
5.866155958E0,8.778675558E-1,4.250029694E-1,-1.479782347E0
5.876105958E0,5.819078120E-1,4.617950755E-1,-1.823569976E0
5.886054958E0,3.755440034E-1,4.310178539E-1,-1.941733434E0
5.896004958E0,2.049339451E-1,3.411821463E-1,-1.835034612E0
5.905954958E0,3.596381150E-2,2.107758434E-1,-1.597304950E0
5.915904958E0,-6.178591982E-2,8.571987083E-2,-1.519118906E0
5.925854958E0,-9.795131408E-2,1.364268702E-2,-1.368626778E0
5.935804958E0,-8.904995151E-2,5.948536936E-2,-1.223032862E0
5.945753958E0,-5.809998125E-2,2.041128681E-1,-1.159174250E0
5.955703958E0,2.071712360E-2,4.247523431E-1,-1.132941302E0
5.965653958E0,9.224560104E-2,6.300882842E-1,-1.218286092E0
5.975603958E0,1.706330817E-1,8.347366659E-1,-1.342383889E0
5.985553958E0,2.423100784E-1,1.032876877E0,-1.570628783E0
5.995503958E0,2.697656064E-1,1.141498702E0,-1.885832298E0
6.005452958E0,2.232304676E-1,1.223291747E0,-2.181441209E0
6.015402958E0,1.577133664E-1,1.251892087E0,-2.273405632E0
6.025352958E0,7.392978273E-2,1.112029466E0,-2.055419678E0
6.035302958E0,8.282661371E-2,8.170952509E-1,-1.669332122E0
6.045252958E0,2.125929936E-1,5.353625867E-1,-1.307101205E0
6.055202958E0,2.073270643E-1,4.368458468E-1,-9.346405846E-1
6.065151958E0,6.269742765E-2,4.639639174E-1,-5.793526518E-1
6.075101958E0,-4.228530943E-2,4.315889807E-1,-2.393855935E-1
6.085051958E0,-1.494277156E-1,3.489257236E-1,7.652485013E-2
6.095001958E0,-3.022589493E-1,3.302691222E-1,4.507963532E-1
6.104951958E0,-5.022796252E-1,3.255231200E-1,6.401596016E-1
6.114901958E0,-7.090259879E-1,3.498296300E-1,7.724376529E-1
6.124850958E0,-7.326534900E-1,2.811971506E-1,8.710895365E-1
6.134800958E0,-5.257510067E-1,7.658684889E-2,8.490151280E-1
6.144750958E0,-2.837177939E-1,1.327046240E-1,9.604156959E-1
6.154700958E0,-8.159862533E-2,4.140998856E-1,1.284829745E0
6.164650958E0,1.408821561E-1,5.128583347E-1,1.690608385E0
6.174600958E0,1.819906403E-1,6.507303442E-1,2.167883855E0
6.184549958E0,1.566875455E-1,8.179458746E-1,2.496630691E0
6.194499958E0,1.619640729E-1,9.958612979E-1,2.528914338E0
6.204449958E0,2.285272410E-1,1.166957698E0,2.257935653E0
6.214399958E0,3.598990470E-1,1.180341025E0,1.781851847E0
6.224349958E0,3.759176405E-1,1.074848849E0,1.258251227E0
6.234299958E0,3.692988847E-1,9.273345617E-1,1.068338340E0
6.244248958E0,4.801279604E-1,5.421487921E-1,1.243662423E0
6.254198958E0,6.764903989E-1,-1.216823850E-1,1.832658888E0
6.264148958E0,8.012090968E-1,-8.656595928E-1,2.600997643E0
6.274098958E0,7.609779143E-1,-1.404566250E0,3.332394859E0
6.284048958E0,6.242587564E-1,-1.742077770E0,3.802927319E0
6.293998958E0,5.688123878E-1,-1.958937258E0,3.616884120E0
6.303947958E0,3.731847981E-1,-1.899908154E0,2.626666920E0
6.313897958E0,7.664822638E-3,-1.558636874E0,1.288698263E0
6.323847958E0,-2.789713897E-1,-1.186282527E0,1.418382490E-1
6.333797958E0,-4.899669240E-1,-9.869923143E-1,-8.113479495E-1
6.343747958E0,-6.567344845E-1,-9.238938408E-1,-1.595127447E0
6.353697958E0,-7.389548150E-1,-8.799091112E-1,-1.971843671E0
6.363646958E0,-8.119894622E-1,-9.662893702E-1,-2.067645037E0
6.373596958E0,-9.546043675E-1,-1.014428108E0,-2.037670455E0
6.383546958E0,-9.752241350E-1,-1.178524149E0,-1.786402735E0
6.393496958E0,-8.019728163E-1,-1.422467062E0,-1.430043592E0
6.403446958E0,-6.697373034E-1,-1.610289569E0,-1.161472206E0
6.413396958E0,-5.673078992E-1,-1.607319184E0,-9.373168552E-1
6.423345958E0,-3.267006762E-1,-1.579076255E0,-8.709521270E-1
6.433295958E0,-2.248679803E-1,-1.379724354E0,-1.038000646E0
6.443245958E0,-1.093494377E-1,-1.118036384E0,-1.305140049E0
6.453195958E0,1.981811419E-2,-8.180335828E-1,-1.619628450E0
6.463145958E0,1.437423947E-1,-4.494748094E-1,-1.835522270E0
6.473095958E0,2.175295054E-1,-6.832609448E-2,-1.790944267E0
6.483044958E0,3.001777790E-1,1.894551045E-1,-1.579991344E0
6.492994958E0,3.787558790E-1,3.847205506E-1,-1.338738150E0
6.502944958E0,4.449985465E-1,6.797309989E-1,-1.062598713E0
6.512894958E0,4.919161664E-1,8.427483746E-1,-8.031062990E-1
6.522844958E0,4.839143980E-1,8.853215864E-1,-6.949252081E-1
6.532794958E0,3.687124090E-1,9.601388302E-1,-8.051674426E-1
6.542743958E0,1.845125444E-1,1.111262896E0,-1.105442432E0
6.552693958E0,9.664117232E-2,1.256010720E0,-1.186925136E0
6.562643958E0,6.069132105E-2,1.349356547E0,-1.282099680E0
6.572593125E0,-7.750425875E-2,1.449207841E0,-1.269974309E0
6.582543125E0,-2.020360650E-1,1.495662946E0,-1.019571977E0
6.592492125E0,-1.979614328E-1,1.397361311E0,-5.404142886E-1
6.602442125E0,-1.592081340E-1,1.160236689E0,5.956149280E-2
6.612392125E0,-1.652132244E-1,8.141254500E-1,5.261272019E-1
6.622342125E0,-1.347088851E-1,4.847839155E-1,1.083245816E0
6.632292125E0,-6.305008784E-2,2.972352591E-1,1.537723576E0
6.642242125E0,-7.941322848E-2,3.468877862E-1,1.712219694E0
6.652191125E0,-1.389928477E-1,4.963057443E-1,1.619982206E0
6.662141125E0,-2.707580982E-1,7.894889378E-1,1.295453551E0
6.672091125E0,-4.698847349E-1,1.199018347E0,9.095835114E-1
6.682041125E0,-6.742631945E-1,1.576520876E0,5.704964590E-1
6.691991125E0,-8.081606323E-1,1.728888498E0,4.971320289E-1
6.701941125E0,-8.266047969E-1,1.606151202E0,7.066658324E-1
6.711890125E0,-7.327524541E-1,1.352711534E0,9.585744077E-1
6.721840125E0,-5.057961407E-1,9.169236673E-1,1.355756471E0
6.731790125E0,-2.492244110E-1,4.263934372E-1,1.871523576E0
6.741740125E0,-7.974140346E-5,7.807640880E-3,2.339133013E0
6.751690125E0,1.794659588E-1,-1.946622510E-1,2.543009051E0
6.761640125E0,2.778357142E-1,-1.127165020E-2,2.596123989E0
6.771589125E0,3.294577114E-1,4.345138311E-1,2.172918892E0
6.781539125E0,5.279494867E-1,7.453551773E-1,1.285022119E0
6.791489125E0,7.477314126E-1,8.723947813E-1,7.293109292E-1
6.801439125E0,8.099408901E-1,8.059838600E-1,6.416909873E-1
6.811389125E0,8.523543267E-1,3.804208005E-1,9.949628001E-1
6.821338125E0,7.891975272E-1,-2.759743810E-1,1.509407850E0
6.831288125E0,6.768799697E-1,-1.162982834E0,1.831102944E0
6.841238125E0,4.580233656E-1,-2.033772555E0,1.937331065E0
6.851188125E0,1.803956661E-1,-2.564569489E0,1.891684191E0
6.861138125E0,5.626717150E-2,-2.779963080E0,1.594051559E0
6.871088125E0,1.173023088E-1,-2.586550050E0,9.344102043E-1
6.881037125E0,2.229997949E-1,-2.161800996E0,-1.575169730E-1
6.890987125E0,2.421135389E-1,-1.667010046E0,-1.137817295E0
6.900937125E0,2.546047264E-1,-1.116813731E0,-1.657201488E0
6.910887125E0,2.519753066E-1,-7.349313460E-1,-1.683998108E0
6.920837125E0,3.312281752E-1,-6.838539438E-1,-1.335858396E0
6.930787125E0,3.755793060E-1,-8.995306858E-1,-8.933662587E-1
6.940736125E0,2.536346003E-1,-1.030672989E0,-6.056627834E-1
6.950686125E0,1.914257806E-1,-1.060432247E0,-7.468707025E-1
6.960636125E0,1.973353422E-1,-8.636852074E-1,-1.128977475E0
6.970586125E0,2.408041281E-1,-4.971213578E-1,-1.524264455E0
6.980536125E0,3.182156353E-1,-6.380655309E-2,-1.778577991E0
6.990485125E0,3.398785461E-1,2.554845131E-1,-1.779634582E0
7.000435125E0,2.190209109E-1,4.202047442E-1,-1.715204113E0
7.010385125E0,2.091337077E-2,4.318054739E-1,-1.589331686E0
7.020335125E0,-1.102095632E-1,3.079055323E-1,-1.364877543E0
7.030285125E0,-1.983305383E-1,2.355587371E-1,-1.043960128E0
7.040235125E0,-2.194823293E-1,1.094882360E-1,-7.412971365E-1
7.050184125E0,-2.397685131E-1,8.093357764E-2,-5.820815474E-1
7.060134125E0,-2.373036193E-1,1.573912944E-1,-5.959528971E-1
7.070084125E0,-2.725233726E-1,3.184940359E-1,-7.957429004E-1
7.080034125E0,-3.248337333E-1,5.384174645E-1,-1.025299909E0
7.089984125E0,-4.270314416E-1,6.761857590E-1,-1.238170719E0
7.099933125E0,-4.794927335E-1,8.220698427E-1,-1.259752792E0
7.109883125E0,-5.155571171E-1,9.552448569E-1,-1.275707504E0
7.119833125E0,-6.074057653E-1,1.061355522E0,-1.331457782E0
7.129783125E0,-6.027288698E-1,1.159565283E0,-1.316622811E0
7.139733125E0,-5.855568400E-1,1.167498566E0,-1.139703607E0
7.149683125E0,-5.455042899E-1,1.058636640E0,-8.642383540E-1
7.159632125E0,-5.138172781E-1,8.550376870E-1,-5.288882571E-1
7.169582125E0,-5.179777913E-1,7.453070109E-1,-2.223953390E-1
7.179532125E0,-3.876322447E-1,7.469753677E-1,2.417519617E-1
7.189482125E0,-3.227581910E-1,8.189497684E-1,5.987776870E-1
7.199432125E0,-3.405495872E-1,1.025505439E0,6.331090289E-1
7.209381125E0,-3.998850851E-1,1.175097900E0,4.682912225E-1
7.219331125E0,-5.588046589E-1,1.249716338E0,3.532279587E-1
7.229281125E0,-7.137628904E-1,1.129516953E0,5.447242713E-1
7.239231125E0,-7.917362420E-1,9.049274466E-1,1.130848584E0
7.249181125E0,-6.812610691E-1,6.001306230E-1,1.694575721E0
7.259131125E0,-4.475387963E-1,3.010202897E-1,2.009189252E0
7.269080125E0,-1.254759123E-1,1.572572105E-1,2.168239950E0
7.279030125E0,2.042586648E-1,2.279708601E-1,2.361143687E0
7.288980125E0,5.341981868E-1,3.903148741E-1,2.454125526E0
7.298930125E0,7.081675436E-1,5.659721759E-1,2.197518128E0
7.308880125E0,5.595298599E-1,8.646069478E-1,1.859699922E0
7.318829125E0,3.722457352E-1,1.208124655E0,1.488337408E0
7.328779125E0,2.863127151E-1,1.420922374E0,9.568576652E-1
7.338729125E0,1.360992068E-1,1.596089314E0,3.387110764E-1
7.348679125E0,9.898780614E-2,1.640576977E0,9.302101493E-2
7.358629125E0,2.344717397E-1,1.234263317E0,7.190876573E-1
7.368579125E0,5.719135317E-1,1.540116403E-1,2.103059283E0
7.378528125E0,7.012267524E-1,-1.124120485E0,3.367193393E0
7.388478125E0,5.443901760E-1,-2.130774208E0,3.868796788E0
7.398428125E0,3.761276286E-1,-2.772698207E0,3.748958688E0
7.408378125E0,1.619087436E-1,-3.001280192E0,3.014024491E0
7.418328125E0,-3.876382381E-2,-2.832792673E0,1.841999230E0
7.428277125E0,-1.437267534E-1,-2.416638880E0,6.693108952E-1
7.438227125E0,-2.492923848E-1,-2.040491883E0,-4.100880378E-1
7.448177125E0,-4.077700554E-1,-1.671145343E0,-1.116890110E0
7.458127125E0,-6.251264101E-1,-1.380164650E0,-1.518488576E0
7.468077125E0,-8.731160353E-1,-1.240834710E0,-1.619740131E0
7.478026125E0,-9.872992931E-1,-1.294352813E0,-1.604432121E0
7.487976125E0,-9.709905316E-1,-1.504795420E0,-1.520913416E0
7.497926125E0,-8.340352924E-1,-1.670203357E0,-1.301648676E0
7.507876125E0,-5.908218192E-1,-1.726577678E0,-1.192963555E0
7.517826125E0,-3.929554036E-1,-1.551381649E0,-1.292817042E0
7.527775125E0,-1.518308482E-1,-1.195258441E0,-1.569233637E0
